etf,underlying,pair_frac_merged
TXXS,TSUI,0.1999999996958196
SMZ,SMR,0.11877593343282433
FBYY,META,0.10808716122262892
XBTY,IBIT,0.08474842169009336
SNXX,SNDK,0.07714007093842207
CRMU,CRML,0.06566778497489016
RCAX,RCAT,0.06451015795261776
OPEG,OPEN,0.037686848300932635
FBL,META,0.01962917466452727
NVTX,NVTS,0.018201553500254545
RDWU,RDW,0.016236955127706166
LACG,LAC,0.01387225061963059
SMU,SMR,0.012028617644926985
ONDG,ONDS,0.007250159611421466
BMNG,BMNR,0.006762234872562889
LEUX,LEU,0.005933023579496401
LITX,LITE,0.005318614232563978
ASTX,ASTS,0.005242696673902035
ONDL,ONDS,0.004792132092605858
SMYY,SMCI,0.004674790371219693
USGG,USAR,0.004308287400714221
BMNU,BMNR,0.00406971059598012
CRCG,CRCL,0.00398885103459727
METU,META,0.0038314281831950325
OSCX,OSCR,0.003133348530592949
GLXU,GLXY,0.0031318312555583846
CLSX,CLSK,0.0028773624833700953
BEX,BE,0.00281923815424804
OPEX,OPEN,0.002766161454911696
OKLL,OKLO,0.0026222575188918355
PLUL,PLUG,0.0020189397441362053
CIFG,CIFR,0.0011520050716139145
BITX,IBIT,0.00041493807934169066
FGRU,FIGR,0.0004149379831116663
BTCL,IBIT,0.0004149378884957629
BITU,IBIT,0.0004149378854366641
KEEX,KEEL,0.00041493785314007366
UECG,UEC,0.0004149378448153093
MRNX,MRNA,0.00041493784454546805
ZETX,ZETA,0.0004149378437753749
WDCX,WDC,0.000414937839948901
URAA,URA,0.00041493783503557914
SOFA,SOFI,0.0004149378287714189
BABU,BABA,0.00041493782184676007
CRCA,CRCL,0.0004149378147259644
CLSZ,CLSK,0.0004149378137588695
ASMU,ASML,0.00041493781274169473
SATG,SATS,0.00041493781179988793
IOYY,IONQ,0.0004149378107582432
BAIG,BBAI,0.00041493780591957385
ETU,ETHA,0.00041493780466166856
UUUG,UUUU,0.00041493780326086927
FCXG,FCX,0.0004149378023626356
COPZ,COPX,0.0004149378014675434
CCUP,CRCL,0.00041493779949010676
QSU,QS,0.0004149377992246728
DNNG,DNN,0.00041493779866214953
SPXL,SPY,0.0004149377984009825
ETHT,ETHA,0.00041493779832603135
MPL,MP,0.00041493779811511506
MEXX,EWW,0.0004149377979965973
SOLX,GSOL,0.0004149377978672163
PONX,PONY,0.0004149377976265688
ETHU,ETHA,0.000414937796357386
CWEB,KWEB,0.000414937795142937
NEBX,NBIS,0.0004149377946611708
YINN,FXI,0.0004149377946181732
WULX,WULF,0.0004149377943514677
XXRP,XRPZ,0.00041493779415337803
BULX,BULL,0.00041493779396105694
TQQQ,QQQ,0.0004149377929913933
IREG,IREN,0.0004149377929467102
COHX,COHR,0.0004149377907331422
MPG,MP,0.0004149377906277636
BABX,BABA,0.0004149377904157035
UXRP,XRPZ,0.00041493779025464773
BOEU,BA,0.0004149377901965098
BOEG,BA,0.0004149377897481365
GOOX,GOOGL,0.00041493778974119723
MSFU,MSFT,0.0004149377897236853
NVDG,NVDA,0.0004149377897066811
URTY,IWM,0.00041493778929425635
AAPB,AAPL,0.00041493778838938366
UBRL,UBER,0.0004149377880592619
SBTU,SBET,0.00041493778801022564
NVDU,NVDA,0.0004149377879983398
CIFU,CIFR,0.00041493778784479715
QBTX,QBTS,0.00041493778736989844
NVDL,NVDA,0.0004149377873470209
COYY,COIN,0.00041493778713836923
AMZZ,AMZN,0.0004149377869264207
GGLL,GOOGL,0.00041493778677587014
MTYY,MSTR,0.0004149377867700773
NBIL,NBIS,0.00041493778634724257
NUGT,GDX,0.00041493778633661425
COIA,COIN,0.0004149377853174464
CWVX,CRWV,0.00041493778523071806
AMZU,AMZN,0.0004149377850727934
JNUG,GDXJ,0.00041493778506965977
QUBX,QUBT,0.00041493778477815906
XRPT,XRPZ,0.0004149377843338504
TXXD,TDOG,0.0004149377839239708
ASTN,ASTS,0.00041493778374090794
NBIG,NBIS,0.0004149377837036407
NVDB,NVDA,0.0004149377836152478
GEVX,GEV,0.00041493778343541386
SOLT,SOEZ,0.00041493778340749316
HUTG,HUT,0.0004149377833360182
ARCX,ACHR,0.00041493778312470315
CRWG,CRWV,0.00041493778311504453
NUG,NU,0.00041493778292647825
PALU,PANW,0.00041493778267996206
LLYX,LLY,0.00041493778224817866
CONL,COIN,0.00041493778180734455
GDXU,GDX,0.00041493778180081076
MUU,MU,0.0004149377817516427
ETRL,ETOR,0.00041493778167553684
PANG,PANW,0.00041493778151576843
AMDL,AMD,0.00041493778140108266
AMUU,AMD,0.00041493778115856046
ASMG,ASML,0.00041493778079901115
TSMU,TSM,0.0004149377804809121
AVGG,AVGO,0.0004149377800888784
RBLU,RBLX,0.0004149377800852374
SOXL,SOXX,0.000414937780077091
TSMG,TSM,0.0004149377800200122
TSLI,TSLA,0.0004149377799488955
LRCU,LRCX,0.0004149377799142885
AMDG,AMD,0.00041493777990489066
VRTL,VRT,0.0004149377796289525
TSLL,TSLA,0.0004149377795331688
MSTX,MSTR,0.00041493777943256844
ELIL,LLY,0.0004149377793247965
TSLR,TSLA,0.00041493777930522543
MULL,MU,0.0004149377792863314
KORU,EWY,0.00041493777910560234
SOFX,SOFI,0.00041493777899490535
RKLX,RKLB,0.0004149377789874072
NFLU,NFLX,0.00041493777897661833
GUSH,XOP,0.0004149377786315112
NFXL,NFLX,0.00041493777858354533
XRPK,XRPZ,0.00041493777838853233
TSLT,TSLA,0.0004149377783199352
COIG,COIN,0.0004149377783122525
ROBN,HOOD,0.0004149377781020168
AVL,AVGO,0.00041493777795163344
COZX,CORZ,0.0004149377777788312
HMYY,HIMS,0.0004149377777048734
ANEL,ANET,0.0004149377775731071
UNHG,UNH,0.00041493777750225994
INTW,INTC,0.00041493777749928846
RIOX,RIOT,0.0004149377773339047
HOOX,HOOD,0.00041493777719058493
QBY,QBTS,0.00041493777714314263
FLYT,FLY,0.00041493777702536846
RGTX,RGTI,0.0004149377769057926
TSLG,TSLA,0.0004149377768681494
HIMZ,HIMS,0.0004149377766813064
AVGX,AVGO,0.00041493777655302993
MAAY,MARA,0.0004149377765432677
CRMG,CRM,0.0004149377765120684
MSTU,MSTR,0.00041493777642582764
RDTL,RDDT,0.0004149377763675489
SRPU,SRPT,0.0004149377761177654
CONX,COIN,0.0004149377761158949
CEGX,CEG,0.00041493777610360254
IONX,IONQ,0.00041493777605544694
CNCG,CNC,0.0004149377759631974
KLAG,KLAC,0.00041493777595601265
HOOG,HOOD,0.0004149377758889187
UPSX,UPST,0.00041493777574046
PTIR,PLTR,0.0004149377757182556
JOBX,JOBY,0.00041493777566037446
IRE,IREN,0.00041493777558647367
GLGG,GLXY,0.0004149377754478719
TEMT,TEM,0.00041493777535292535
NIOG,NIO,0.00041493777534182003
CRWU,CRWV,0.0004149377752731965
NVOX,NVO,0.00041493777522170463
BU,B,0.0004149377751663037
SNAG,SNAP,0.0004149377751390752
BEZ,BE,0.0004149377750835033
QCMU,QCOM,0.00041493777505771933
PYPG,PYPL,0.00041493777494490625
DKNX,DKNG,0.00041493777492006414
XPEG,XPEV,0.0004149377748742582
TTDU,TTD,0.00041493777477731765
TERG,TER,0.00041493777446893363
CVNX,CVNA,0.00041493777442512607
PLTU,PLTR,0.00041493777438622576
NEMG,NEM,0.00041493777434559745
AVGU,AVGO,0.0004149377742964254
CRWL,CRWD,0.00041493777399237306
BEG,BE,0.00041493777398427114
IONL,IONQ,0.0004149377738245396
RGTU,RGTI,0.0004149377737763738
HODU,HOOD,0.0004149377735485032
PLTA,PLTR,0.0004149377735121325
QBTZ,QBTS,0.0004149377734865965
ORCX,ORCL,0.0004149377734481222
VSTL,VST,0.000414937773343613
AFRU,AFRM,0.000414937772917776
KTUP,KTOS,0.00041493777258316654
BLSG,BLSH,0.0004149377724686396
XYZG,XYZ,0.00041493777214805593
ARMG,ARM,0.00041493777213602736
IREX,IREN,0.0004149377720839534
PLTG,PLTR,0.0004149377718886653
LMNX,LMND,0.00041493777187191083
SHPU,SHOP,0.00041493777180714504
MVLL,MRVL,0.0004149377717239369
FIGG,FIG,0.000414937771624918
SOUX,SOUN,0.00041493777158629387
SNOU,SNOW,0.0004149377713053286
CSEX,CLS,0.00041493777109674764
NOWL,NOW,0.00041493777084438587
DUOG,DUOL,0.0004149377708331276
DLLL,DELL,0.000414937770651364
APPX,APP,0.00041493777054415934
RKTL,RKT,0.00041493777051281543
AVXX,AVAV,0.00041493777017139583
LINT,INTC,0.0004149377701056995
ORCU,ORCL,0.0004149377696906993
GEMG,GEMI,0.0004149377696135278
QPUX,IONQ,0.00041493776951938917
CRDU,CRDO,0.00041493776947747966
LABX,ALAB,0.0004149377694206968
NBIZ,NBIS,0.00041493776897238597
OKTG,OKTA,0.0004149377689208846
LUNL,LUNR,0.0004149377686360198
CORD,CRWV,0.0004149377677507578
CRCD,CRCL,0.00041493776717545146
UNX,U,0.00041493776717421596
IREZ,IREN,0.00041493776601510545
PLTZ,PLTR,0.0004149377658536929
BMNZ,BMNR,0.00041493776514891595
ETHD,ETHA,0.0004149377650740435
ZSL,SLV,0.0004149377643519986
MSDD,MSTR,0.0004149377640770115
MSTZ,MSTR,0.0004149377635825119
CONI,COIN,0.0004149377631038201
